rank,股票名称,总市值,日期
27,sz128143,22.41,2023-01-31
28,sz123155,22.78,2023-01-31
29,sh118029,22.79,2023-01-31
30,sh113524,22.88,2023-01-31
31,sz123138,22.96,2023-01-31
32,sz127078,23.17,2023-01-31
33,sh111005,23.56,2023-01-31
34,sz128072,23.6,2023-01-31
35,sz123127,23.61,2023-01-31
36,sz123141,23.91,2023-01-31
37,sz128049,24.08,2023-01-31
38,sh113570,24.98,2023-01-31
39,sz123014,24.99,2023-01-31
40,sz123100,24.99,2023-01-31
41,sz123011,25.0,2023-01-31
42,sh113527,25.03,2023-01-31
43,sz128076,25.22,2023-01-31
44,sh118021,25.47,2023-01-31
45,sh113573,26.26,2023-01-31
46,sz123065,26.58,2023-01-31
47,sz123106,26.73,2023-01-31
48,sz123013,26.74,2023-01-31
49,sz128062,27.05,2023-01-31
50,sh113569,27.58,2023-01-31
1,sh118016,13.94,2023-02-01
2,sz123052,15.37,2023-02-01
3,sh113595,15.5,2023-02-01
4,sh113578,16.07,2023-02-01
5,sh113576,16.5,2023-02-01
6,sz123163,17.56,2023-02-01
7,sh113628,17.59,2023-02-01
8,sz128118,17.61,2023-02-01
9,sz123140,17.91,2023-02-01
10,sh113546,17.94,2023-02-01
11,sz123160,18.12,2023-02-01
12,sh113589,18.55,2023-02-01
13,sh118017,18.7,2023-02-01
14,sz123015,18.87,2023-02-01
15,sz128120,19.91,2023-02-01
16,sh113566,19.97,2023-02-01
17,sz123126,20.33,2023-02-01
18,sz123153,20.88,2023-02-01
19,sz123136,20.97,2023-02-01
20,sh113561,21.05,2023-02-01
21,sz128066,21.36,2023-02-01
22,sh113535,21.85,2023-02-01
23,sh113601,22.04,2023-02-01
24,sh113574,22.11,2023-02-01
25,sz128082,22.11,2023-02-01
26,sz128127,22.61,2023-02-01
27,sz128143,22.73,2023-02-01
28,sz123155,22.96,2023-02-01
29,sh118029,23.26,2023-02-01
30,sh113524,23.33,2023-02-01
31,sz123127,23.65,2023-02-01
32,sz128049,23.79,2023-02-01
33,sh111005,23.8,2023-02-01
34,sz127078,23.83,2023-02-01
35,sz123138,24.01,2023-02-01
36,sz123141,24.35,2023-02-01
37,sh113570,25.02,2023-02-01
38,sz123014,25.05,2023-02-01
39,sh113527,25.07,2023-02-01
40,sz123011,25.11,2023-02-01
41,sz128076,25.22,2023-02-01
42,sz123100,25.71,2023-02-01
43,sz128072,25.96,2023-02-01
44,sz123065,26.81,2023-02-01
45,sh113573,26.93,2023-02-01
46,sz123106,26.98,2023-02-01
47,sh118021,27.14,2023-02-01
48,sz123013,27.14,2023-02-01
49,sz128062,27.26,2023-02-01
50,sz127054,27.82,2023-02-01
1,sh118016,13.97,2023-02-02
2,sh113595,15.1,2023-02-02
3,sz123052,15.47,2023-02-02
4,sh113578,15.78,2023-02-02
5,sh113576,16.45,2023-02-02
6,sz123163,17.43,2023-02-02
7,sz123140,17.75,2023-02-02
8,sh113546,17.77,2023-02-02
9,sh113628,17.78,2023-02-02
10,sz128118,17.97,2023-02-02
11,sz123160,18.05,2023-02-02
12,sz123015,18.62,2023-02-02
13,sh113589,18.97,2023-02-02
14,sh118017,19.2,2023-02-02
15,sz128120,20.16,2023-02-02
16,sh113566,20.24,2023-02-02
17,sz123126,20.37,2023-02-02
18,sz123153,20.92,2023-02-02
19,sz123136,21.01,2023-02-02
20,sh113561,21.18,2023-02-02
21,sz128066,21.33,2023-02-02
22,sh113535,21.85,2023-02-02
23,sh113574,21.9,2023-02-02
24,sz128082,21.9,2023-02-02
25,sz128127,22.2,2023-02-02
26,sh113601,22.33,2023-02-02
27,sh113524,23.23,2023-02-02
28,sh118029,23.42,2023-02-02
29,sz123127,23.53,2023-02-02
30,sz127078,23.99,2023-02-02
31,sh111005,24.11,2023-02-02
32,sz123141,24.43,2023-02-02
33,sz128143,24.5,2023-02-02
34,sz123138,24.57,2023-02-02
35,sz128049,24.68,2023-02-02
36,sz123011,24.78,2023-02-02
37,sz128076,24.88,2023-02-02
38,sz123155,24.95,2023-02-02
39,sh113527,24.96,2023-02-02
40,sz123014,25.11,2023-02-02
41,sh113570,25.32,2023-02-02
42,sz123100,25.71,2023-02-02
43,sz123013,26.45,2023-02-02
44,sh118021,26.88,2023-02-02
45,sz123065,27.0,2023-02-02
46,sh113573,27.36,2023-02-02
47,sz123106,27.37,2023-02-02
48,sz128062,27.37,2023-02-02
49,sz127054,27.99,2023-02-02
50,sz123088,28.01,2023-02-02
1,sh118016,13.94,2023-02-03
2,sh113595,14.77,2023-02-03
3,sz123052,15.47,2023-02-03
4,sh113578,15.78,2023-02-03
5,sh113576,16.21,2023-02-03
6,sz123163,17.24,2023-02-03
7,sh113546,17.75,2023-02-03
8,sh113628,17.86,2023-02-03
9,sz123140,17.95,2023-02-03
10,sz123160,17.99,2023-02-03
11,sz123015,18.12,2023-02-03
12,sz128118,18.85,2023-02-03
13,sh113589,19.18,2023-02-03
14,sh118017,19.74,2023-02-03
15,sz128120,20.41,2023-02-03
16,sz123126,20.49,2023-02-03
17,sh113566,20.5,2023-02-03
18,sz123153,20.71,2023-02-03
19,sz123136,20.86,2023-02-03
20,sh113561,21.29,2023-02-03
21,sz128066,21.44,2023-02-03
22,sh113535,21.82,2023-02-03
23,sh113574,21.87,2023-02-03
24,sh113601,22.26,2023-02-03
25,sz128127,22.31,2023-02-03
26,sh113524,23.23,2023-02-03
27,sh118029,23.28,2023-02-03
28,sz123127,23.6,2023-02-03
29,sz128143,23.62,2023-02-03
30,sz127078,23.79,2023-02-03
31,sz128082,24.1,2023-02-03
32,sz128049,24.2,2023-02-03
33,sh111005,24.65,2023-02-03
34,sz128076,24.83,2023-02-03
35,sh113527,24.86,2023-02-03
36,sz123141,24.87,2023-02-03
37,sh113570,25.23,2023-02-03
38,sz123014,25.29,2023-02-03
39,sz123138,25.4,2023-02-03
40,sz123100,25.69,2023-02-03
41,sz123011,25.73,2023-02-03
42,sz123155,25.83,2023-02-03
43,sz123065,26.97,2023-02-03
44,sz128062,27.16,2023-02-03
45,sz123106,27.17,2023-02-03
46,sz123013,27.68,2023-02-03
47,sh118021,27.79,2023-02-03
48,sz123129,27.99,2023-02-03
49,sz127054,28.19,2023-02-03
50,sh113573,28.23,2023-02-03
1,sh118016,13.94,2023-02-06
2,sh113595,14.97,2023-02-06
3,sz123052,15.56,2023-02-06
4,sh113578,15.84,2023-02-06
5,sh113576,16.06,2023-02-06
6,sz123163,17.36,2023-02-06
7,sh113546,17.5,2023-02-06
8,sh113628,18.02,2023-02-06
9,sz123140,18.02,2023-02-06
10,sz123160,18.05,2023-02-06
11,sz123015,18.25,2023-02-06
12,sz128118,18.91,2023-02-06
13,sh113589,19.39,2023-02-06
14,sh118017,19.9,2023-02-06
15,sz128120,20.19,2023-02-06
16,sz123126,20.4,2023-02-06
17,sz123153,20.57,2023-02-06
18,sh113566,20.7,2023-02-06
19,sz123136,20.84,2023-02-06
20,sh113561,21.36,2023-02-06
21,sz128066,21.65,2023-02-06
22,sh113535,21.82,2023-02-06
23,sz128127,22.41,2023-02-06
24,sh113574,22.45,2023-02-06
25,sh113601,22.47,2023-02-06
26,sh118029,22.94,2023-02-06
27,sz123127,23.23,2023-02-06
28,sh113524,23.58,2023-02-06
29,sz128143,23.74,2023-02-06
30,sz127078,23.93,2023-02-06
31,sz128049,24.08,2023-02-06
32,sz123141,24.56,2023-02-06
33,sh111005,24.61,2023-02-06
34,sz128076,24.99,2023-02-06
35,sh113527,25.07,2023-02-06
36,sh113570,25.14,2023-02-06
37,sz123014,25.26,2023-02-06
38,sz123138,25.35,2023-02-06
39,sz123100,25.63,2023-02-06
40,sz128082,26.5,2023-02-06
41,sz123065,26.79,2023-02-06
42,sz128062,27.0,2023-02-06
43,sz123155,27.01,2023-02-06
44,sz123106,27.42,2023-02-06
45,sz123013,27.72,2023-02-06
46,sz123088,27.82,2023-02-06
47,sz127054,27.82,2023-02-06
48,sh118021,28.12,2023-02-06
49,sz123129,28.16,2023-02-06
50,sz123166,28.17,2023-02-06
1,sh118016,14.02,2023-02-07
2,sh113595,15.24,2023-02-07
3,sz123052,15.62,2023-02-07
4,sh113578,15.95,2023-02-07
5,sh113576,16.21,2023-02-07
6,sz123163,17.59,2023-02-07
7,sh113546,17.67,2023-02-07
8,sh113628,17.98,2023-02-07
9,sz123160,18.11,2023-02-07
10,sz123015,18.25,2023-02-07
11,sz123140,18.36,2023-02-07
12,sz128118,18.88,2023-02-07
13,sh113589,19.35,2023-02-07
14,sh113566,20.3,2023-02-07
15,sh118017,20.33,2023-02-07
16,sz128120,20.48,2023-02-07
17,sz123126,20.51,2023-02-07
18,sz123136,21.02,2023-02-07
19,sh113561,21.43,2023-02-07
20,sz123153,21.49,2023-02-07
21,sh113535,21.88,2023-02-07
22,sz128066,22.01,2023-02-07
23,sz128127,22.25,2023-02-07
24,sh113601,22.39,2023-02-07
25,sh113574,22.75,2023-02-07
26,sh118029,23.27,2023-02-07
27,sh113524,23.46,2023-02-07
28,sz123127,23.59,2023-02-07
29,sz127078,23.93,2023-02-07
30,sz128049,23.98,2023-02-07
31,sz128143,24.02,2023-02-07
32,sh111005,24.77,2023-02-07
33,sz123141,25.0,2023-02-07
34,sh113570,25.02,2023-02-07
35,sh113527,25.45,2023-02-07
36,sz123014,25.48,2023-02-07
37,sz123100,25.87,2023-02-07
38,sh111012,25.9,2023-02-07
39,sz123138,26.06,2023-02-07
40,sz123155,26.22,2023-02-07
41,sz123065,26.74,2023-02-07
42,sz128062,27.0,2023-02-07
43,sz123106,27.42,2023-02-07
44,sz128076,27.48,2023-02-07
45,sz127054,27.95,2023-02-07
46,sz123129,28.28,2023-02-07
47,sz128072,28.35,2023-02-07
48,sz123166,28.42,2023-02-07
49,sz128082,29.15,2023-02-07
50,sz127034,29.27,2023-02-07
1,sh118016,14.06,2023-02-08
2,sh113595,15.04,2023-02-08
3,sz123052,15.58,2023-02-08
4,sh113578,15.72,2023-02-08
5,sh113576,16.01,2023-02-08
6,sz123163,17.46,2023-02-08
7,sh113546,17.86,2023-02-08
8,sh113628,18.07,2023-02-08
9,sz123160,18.16,2023-02-08
10,sz123140,18.56,2023-02-08
11,sz128118,18.79,2023-02-08
12,sh113589,19.26,2023-02-08
13,sh118017,19.95,2023-02-08
14,sz123015,20.12,2023-02-08
15,sz123126,20.4,2023-02-08
16,sh113566,20.44,2023-02-08
17,sz128120,20.61,2023-02-08
18,sz123136,20.93,2023-02-08
19,sz123153,21.03,2023-02-08
20,sh113561,21.49,2023-02-08
21,sh113535,21.85,2023-02-08
22,sz128066,21.9,2023-02-08
23,sz128127,22.0,2023-02-08
24,sh113601,22.24,2023-02-08
25,sh113574,22.47,2023-02-08
26,sh118029,23.15,2023-02-08
27,sz123127,23.52,2023-02-08
28,sz127078,23.76,2023-02-08
29,sh113524,23.9,2023-02-08
30,sz128143,24.2,2023-02-08
31,sh111005,24.82,2023-02-08
32,sz123173,24.85,2023-02-08
33,sz128049,24.9,2023-02-08
34,sh113570,25.0,2023-02-08
35,sz123138,25.33,2023-02-08
36,sh113527,25.48,2023-02-08
37,sz123014,25.48,2023-02-08
38,sz123100,25.63,2023-02-08
39,sz123155,25.74,2023-02-08
40,sh111012,26.04,2023-02-08
41,sz123141,26.14,2023-02-08
42,sz123065,26.74,2023-02-08
43,sz128062,26.89,2023-02-08
44,sz123106,27.42,2023-02-08
45,sz128072,27.52,2023-02-08
46,sz127054,27.62,2023-02-08
47,sz123166,28.38,2023-02-08
48,sz123129,28.49,2023-02-08
49,sz127034,29.23,2023-02-08
50,sz123080,29.44,2023-02-08
1,sh118016,14.22,2023-02-09
2,sh113595,15.04,2023-02-09
3,sz123052,15.7,2023-02-09
4,sh113578,15.84,2023-02-09
5,sh113576,15.91,2023-02-09
6,sz123163,17.66,2023-02-09
7,sh113628,18.0,2023-02-09
8,sh113546,18.06,2023-02-09
9,sz123160,18.35,2023-02-09
10,sz123140,18.69,2023-02-09
11,sz128118,18.77,2023-02-09
12,sh113589,19.35,2023-02-09
13,sz123015,19.5,2023-02-09
14,sh113566,20.44,2023-02-09
15,sh118017,20.47,2023-02-09
16,sz128120,20.53,2023-02-09
17,sz123126,20.68,2023-02-09
18,sz123136,21.26,2023-02-09
19,sz123153,21.37,2023-02-09
20,sh113561,21.49,2023-02-09
21,sz128066,21.98,2023-02-09
22,sh113535,22.03,2023-02-09
23,sz128127,22.1,2023-02-09
24,sh113601,22.33,2023-02-09
25,sh113574,22.39,2023-02-09
26,sh118029,23.36,2023-02-09
27,sh113524,23.86,2023-02-09
28,sz127078,24.22,2023-02-09
29,sz128143,24.8,2023-02-09
30,sz123127,24.82,2023-02-09
31,sz128049,25.03,2023-02-09
32,sz123173,25.38,2023-02-09
33,sz123138,25.53,2023-02-09
34,sz123014,25.63,2023-02-09
35,sh111005,25.86,2023-02-09
36,sh113570,25.94,2023-02-09
37,sh113527,26.01,2023-02-09
38,sz123100,26.01,2023-02-09
39,sh111012,26.07,2023-02-09
40,sz123155,26.16,2023-02-09
41,sz123141,26.27,2023-02-09
42,sz128082,26.88,2023-02-09
43,sz123065,26.91,2023-02-09
44,sz128062,27.05,2023-02-09
45,sz128072,27.6,2023-02-09
46,sz123106,27.76,2023-02-09
47,sz127054,28.07,2023-02-09
48,sh113573,28.58,2023-02-09
49,sz128076,28.96,2023-02-09
50,sz123129,28.99,2023-02-09
1,sh118016,14.29,2023-02-10
2,sh113595,14.94,2023-02-10
3,sz123052,15.68,2023-02-10
4,sh113576,15.81,2023-02-10
5,sh113578,15.95,2023-02-10
6,sz123163,17.63,2023-02-10
7,sh113546,18.06,2023-02-10
8,sz123160,18.31,2023-02-10
9,sz128118,18.9,2023-02-10
10,sh113628,18.93,2023-02-10
11,sz123140,19.05,2023-02-10
12,sh113589,19.31,2023-02-10
13,sh113566,19.49,2023-02-10
14,sz123015,19.87,2023-02-10
15,sz128120,20.41,2023-02-10
16,sh118017,20.45,2023-02-10
17,sz123126,20.72,2023-02-10
18,sz123153,21.17,2023-02-10
19,sz123136,21.31,2023-02-10
20,sh113561,21.58,2023-02-10
21,sh113574,22.05,2023-02-10
22,sz128066,22.12,2023-02-10
23,sh113535,22.17,2023-02-10
24,sz128127,22.25,2023-02-10
25,sh113601,22.39,2023-02-10
26,sh118029,23.38,2023-02-10
27,sh113524,23.86,2023-02-10
28,sz127078,23.93,2023-02-10
29,sz128143,24.98,2023-02-10
30,sz128082,25.27,2023-02-10
31,sz123155,25.51,2023-02-10
32,sz128049,25.53,2023-02-10
33,sz123014,25.54,2023-02-10
34,sz123127,25.62,2023-02-10
35,sh111012,25.88,2023-02-10
36,sz123138,25.9,2023-02-10
37,sz123100,25.95,2023-02-10
38,sz123141,26.05,2023-02-10
39,sz127080,26.19,2023-02-10
40,sz123173,26.26,2023-02-10
41,sh111005,26.57,2023-02-10
42,sz128072,26.71,2023-02-10
43,sh113527,27.05,2023-02-10
44,sz128062,27.05,2023-02-10
45,sz123065,27.12,2023-02-10
46,sh113570,27.33,2023-02-10
47,sz123106,27.71,2023-02-10
48,sz127054,27.99,2023-02-10
49,sh118021,28.81,2023-02-10
50,sz123166,28.92,2023-02-10
1,sh118016,14.34,2023-02-13
2,sh113595,14.87,2023-02-13
3,sz123052,15.72,2023-02-13
4,sh113576,15.76,2023-02-13
5,sh113578,16.01,2023-02-13
6,sz123163,17.88,2023-02-13
7,sh113546,18.23,2023-02-13
8,sz123160,18.34,2023-02-13
9,sh113628,18.64,2023-02-13
10,sz123140,18.65,2023-02-13
11,sz128118,19.29,2023-02-13
12,sh113589,19.35,2023-02-13
13,sz123015,19.75,2023-02-13
14,sh113566,19.79,2023-02-13
15,sh118017,20.12,2023-02-13
16,sz128120,20.75,2023-02-13
17,sz123126,20.79,2023-02-13
18,sh113561,21.36,2023-02-13
19,sz123136,21.52,2023-02-13
20,sz123153,21.56,2023-02-13
21,sh113574,22.05,2023-02-13
22,sz128127,22.1,2023-02-13
23,sz128066,22.12,2023-02-13
24,sh113601,22.45,2023-02-13
25,sh113535,22.55,2023-02-13
26,sh118029,24.03,2023-02-13
27,sh113524,24.06,2023-02-13
28,sz127078,24.12,2023-02-13
29,sz128143,24.38,2023-02-13
30,sz128082,25.2,2023-02-13
31,sz123173,25.62,2023-02-13
32,sz123127,25.89,2023-02-13
33,sh111012,25.97,2023-02-13
34,sz127080,25.97,2023-02-13
35,sz123014,26.09,2023-02-13
36,sz123100,26.28,2023-02-13
37,sz123141,26.31,2023-02-13
38,sz123138,26.76,2023-02-13
39,sz128049,26.76,2023-02-13
40,sz128072,27.05,2023-02-13
41,sz128062,27.16,2023-02-13
42,sh111005,27.39,2023-02-13
43,sz123065,27.39,2023-02-13
44,sz123106,27.86,2023-02-13
45,sz127054,28.03,2023-02-13
46,sz123155,28.36,2023-02-13
47,sh113527,28.64,2023-02-13
48,sh113573,28.91,2023-02-13
49,sh118021,29.08,2023-02-13
50,sz123129,29.37,2023-02-13
1,sh118016,14.45,2023-02-14
2,sh113595,14.84,2023-02-14
3,sz123052,15.7,2023-02-14
4,sh113578,15.95,2023-02-14
5,sh113576,16.06,2023-02-14
6,sh113546,18.25,2023-02-14
7,sh113628,18.32,2023-02-14
8,sz123160,18.34,2023-02-14
9,sz123015,18.37,2023-02-14
10,sz123140,18.56,2023-02-14
11,sh113589,19.26,2023-02-14
12,sz123163,19.47,2023-02-14
13,sz128118,19.61,2023-02-14
14,sh118017,19.75,2023-02-14
15,sh113566,20.03,2023-02-14
16,sz128120,20.57,2023-02-14
17,sz123126,21.03,2023-02-14
18,sz123136,21.42,2023-02-14
19,sh113561,21.65,2023-02-14
20,sz128127,21.95,2023-02-14
21,sz128066,22.17,2023-02-14
22,sh113574,22.27,2023-02-14
23,sh113535,22.34,2023-02-14
24,sz123153,22.47,2023-02-14
25,sh113601,22.57,2023-02-14
26,sh113524,23.94,2023-02-14
27,sz127078,24.15,2023-02-14
28,sz128143,24.18,2023-02-14
29,sh118029,24.37,2023-02-14
30,sz123138,25.41,2023-02-14
31,sz128049,25.78,2023-02-14
32,sz123127,25.99,2023-02-14
33,sh111012,26.11,2023-02-14
34,sz128082,26.22,2023-02-14
35,sz127080,26.43,2023-02-14
36,sz123100,26.6,2023-02-14
37,sz123173,26.79,2023-02-14
38,sz123141,26.88,2023-02-14
39,sh111005,26.92,2023-02-14
40,sz123014,27.06,2023-02-14
41,sz128062,27.1,2023-02-14
42,sz123065,27.41,2023-02-14
43,sz128072,27.8,2023-02-14
44,sz123106,27.81,2023-02-14
45,sh118021,28.24,2023-02-14
46,sz123155,28.31,2023-02-14
47,sh113527,28.47,2023-02-14
48,sz127054,28.73,2023-02-14
49,sh113573,29.07,2023-02-14
50,sh113570,29.24,2023-02-14
1,sh118016,14.48,2023-02-15
2,sh113595,14.9,2023-02-15
3,sz123052,15.75,2023-02-15
4,sh113578,15.84,2023-02-15
5,sh113576,15.86,2023-02-15
6,sh113546,18.24,2023-02-15
7,sz123160,18.38,2023-02-15
8,sh113628,18.44,2023-02-15
9,sz123015,18.5,2023-02-15
10,sz123140,18.96,2023-02-15
11,sz123163,19.13,2023-02-15
12,sh113589,19.35,2023-02-15
13,sz128118,19.41,2023-02-15
14,sh118017,20.06,2023-02-15
15,sh113566,20.14,2023-02-15
16,sz128120,20.47,2023-02-15
17,sz123126,20.98,2023-02-15
18,sz123136,21.52,2023-02-15
19,sh113561,21.58,2023-02-15
20,sz128127,21.84,2023-02-15
21,sz128066,22.23,2023-02-15
22,sh113574,22.27,2023-02-15
23,sh113601,22.41,2023-02-15
24,sh113535,22.49,2023-02-15
25,sz127078,23.99,2023-02-15
26,sz128143,24.1,2023-02-15
27,sh113524,24.15,2023-02-15
28,sh118029,24.36,2023-02-15
29,sz123153,24.51,2023-02-15
30,sz123138,25.83,2023-02-15
31,sz128049,26.04,2023-02-15
32,sh111012,26.16,2023-02-15
33,sz128082,26.24,2023-02-15
34,sz123014,26.39,2023-02-15
35,sz123141,26.44,2023-02-15
36,sz123173,26.46,2023-02-15
37,sz123127,26.6,2023-02-15
38,sz127080,26.65,2023-02-15
39,sz128062,26.94,2023-02-15
40,sz123100,27.21,2023-02-15
41,sh111005,27.31,2023-02-15
42,sz123065,27.39,2023-02-15
43,sz123106,27.86,2023-02-15
44,sz128072,27.91,2023-02-15
45,sh113527,27.92,2023-02-15
46,sz123155,28.19,2023-02-15
47,sz127054,28.48,2023-02-15
48,sh113570,28.51,2023-02-15
49,sz123166,29.25,2023-02-15
50,sz123080,29.46,2023-02-15
1,sh118016,14.16,2023-02-16
2,sh113595,14.57,2023-02-16
3,sz123052,15.41,2023-02-16
4,sh113578,15.43,2023-02-16
5,sh113576,15.51,2023-02-16
6,sz123160,17.75,2023-02-16
7,sh113546,17.79,2023-02-16
8,sh113628,18.05,2023-02-16
9,sz123140,18.22,2023-02-16
10,sz123163,18.22,2023-02-16
11,sz123015,19.0,2023-02-16
12,sh113589,19.01,2023-02-16
13,sh118017,19.18,2023-02-16
14,sz128118,19.27,2023-02-16
15,sh113566,19.49,2023-02-16
16,sz128120,20.11,2023-02-16
17,sz123126,20.26,2023-02-16
18,sz123136,20.84,2023-02-16
19,sh113561,21.14,2023-02-16
20,sz128127,21.48,2023-02-16
21,sz128066,21.6,2023-02-16
22,sh113574,21.67,2023-02-16
23,sh113535,22.2,2023-02-16
24,sh113601,22.61,2023-02-16
25,sz127078,23.17,2023-02-16
26,sz128143,23.42,2023-02-16
27,sh118029,23.49,2023-02-16
28,sh113524,23.58,2023-02-16
29,sz123153,24.26,2023-02-16
30,sz123173,25.13,2023-02-16
31,sz123138,25.3,2023-02-16
32,sz128049,25.44,2023-02-16
33,sh111012,25.52,2023-02-16
34,sz123127,25.61,2023-02-16
35,sz127080,25.64,2023-02-16
36,sz123141,25.66,2023-02-16
37,sz123014,25.84,2023-02-16
38,sz123100,25.93,2023-02-16
39,sz128082,26.32,2023-02-16
40,sz128072,26.68,2023-02-16
41,sz123155,26.7,2023-02-16
42,sz128062,26.83,2023-02-16
43,sh111005,26.96,2023-02-16
44,sz123106,27.03,2023-02-16
45,sz123065,27.07,2023-02-16
46,sh113527,27.6,2023-02-16
47,sh113570,27.65,2023-02-16
48,sz123166,28.17,2023-02-16
49,sz127054,28.4,2023-02-16
50,sh118021,28.65,2023-02-16
1,sh113595,14.07,2023-02-17
2,sh118016,14.19,2023-02-17
3,sz123052,15.43,2023-02-17
4,sh113576,15.46,2023-02-17
5,sh113578,15.49,2023-02-17
6,sz123015,15.87,2023-02-17
7,sh113546,17.77,2023-02-17
8,sz123160,17.84,2023-02-17
9,sh113628,18.29,2023-02-17
10,sz123140,18.33,2023-02-17
11,sz123163,18.48,2023-02-17
12,sz128118,18.54,2023-02-17
13,sh118017,18.76,2023-02-17
14,sh113589,19.05,2023-02-17
15,sh113566,19.47,2023-02-17
16,sz128120,19.94,2023-02-17
17,sz123126,20.4,2023-02-17
18,sz123136,20.86,2023-02-17
19,sh113561,21.29,2023-02-17
20,sz128127,21.48,2023-02-17
21,sz128066,21.71,2023-02-17
22,sh113574,21.87,2023-02-17
23,sh113535,22.32,2023-02-17
24,sh113601,22.85,2023-02-17
25,sz128143,23.28,2023-02-17
26,sh118029,23.32,2023-02-17
27,sz127078,23.37,2023-02-17
28,sh113524,23.77,2023-02-17
29,sz127080,24.37,2023-02-17
30,sz123138,24.57,2023-02-17
31,sz123173,24.65,2023-02-17
32,sz123014,25.45,2023-02-17
33,sz123141,25.48,2023-02-17
34,sz128082,25.58,2023-02-17
35,sz123127,25.61,2023-02-17
36,sz123100,25.74,2023-02-17
37,sh111012,25.75,2023-02-17
38,sz128049,25.78,2023-02-17
39,sz123153,25.95,2023-02-17
40,sz123155,26.58,2023-02-17
41,sh111005,26.77,2023-02-17
42,sz128072,26.85,2023-02-17
43,sz123106,27.17,2023-02-17
44,sz128062,27.26,2023-02-17
45,sh113570,27.35,2023-02-17
46,sz123065,27.41,2023-02-17
47,sz123166,27.91,2023-02-17
48,sh118021,28.05,2023-02-17
49,sz127054,28.23,2023-02-17
50,sz128125,28.92,2023-02-17
1,sh113595,13.97,2023-02-20
2,sh118016,14.17,2023-02-20
3,sh113576,14.67,2023-02-20
4,sz123052,15.49,2023-02-20
5,sh113578,15.6,2023-02-20
6,sz123015,15.62,2023-02-20
7,sh113546,17.77,2023-02-20
8,sz123160,17.92,2023-02-20
9,sh113628,18.22,2023-02-20
10,sz123140,18.38,2023-02-20
11,sz123163,18.59,2023-02-20
12,sh118017,18.86,2023-02-20
13,sz128118,18.95,2023-02-20
14,sh113589,19.26,2023-02-20
15,sh113566,19.33,2023-02-20
16,sz128120,20.24,2023-02-20
17,sz123126,20.44,2023-02-20
18,sz123136,21.13,2023-02-20
19,sz128127,21.38,2023-02-20
20,sh113561,21.43,2023-02-20
21,sz128066,21.76,2023-02-20
22,sh113574,22.08,2023-02-20
23,sh113601,22.63,2023-02-20
24,sh113535,22.69,2023-02-20
25,sz127078,23.44,2023-02-20
26,sh118029,23.47,2023-02-20
27,sz128143,23.5,2023-02-20
28,sh113524,24.13,2023-02-20
29,sz127080,24.89,2023-02-20
30,sz123138,24.94,2023-02-20
31,sz123153,25.4,2023-02-20
32,sz123141,25.75,2023-02-20
33,sh111012,25.93,2023-02-20
34,sz123100,25.98,2023-02-20
35,sz123127,26.01,2023-02-20
36,sz123173,26.12,2023-02-20
37,sz123014,26.27,2023-02-20
38,sz128049,26.54,2023-02-20
39,sz128082,26.75,2023-02-20
40,sz128062,27.1,2023-02-20
41,sz123155,27.13,2023-02-20
42,sz128072,27.13,2023-02-20
43,sz123065,27.26,2023-02-20
44,sz123106,27.37,2023-02-20
45,sh111005,27.64,2023-02-20
46,sz123166,28.02,2023-02-20
47,sz127054,28.48,2023-02-20
48,sh113570,28.63,2023-02-20
49,sh118021,28.65,2023-02-20
50,sh113649,28.9,2023-02-20
1,sh113595,13.87,2023-02-21
2,sh118016,14.24,2023-02-21
3,sh113576,14.72,2023-02-21
4,sz123052,15.47,2023-02-21
5,sz123015,15.5,2023-02-21
6,sh113578,15.66,2023-02-21
7,sh113546,17.72,2023-02-21
8,sz123160,17.95,2023-02-21
9,sh113628,18.29,2023-02-21
10,sz123163,18.4,2023-02-21
11,sz123140,18.47,2023-02-21
12,sh118017,18.69,2023-02-21
13,sz128118,19.02,2023-02-21
14,sh113589,19.1,2023-02-21
15,sh113566,19.95,2023-02-21
16,sz128120,19.98,2023-02-21
17,sz123126,20.4,2023-02-21
18,sh113561,21.34,2023-02-21
19,sz123136,21.37,2023-02-21
20,sz128127,21.69,2023-02-21
21,sz128066,21.9,2023-02-21
22,sh113574,22.68,2023-02-21
23,sh113535,22.92,2023-02-21
24,sh113601,23.0,2023-02-21
25,sz127078,23.3,2023-02-21
26,sz123153,23.59,2023-02-21
27,sh118029,23.73,2023-02-21
28,sz128143,23.86,2023-02-21
29,sh113524,24.09,2023-02-21
30,sz123138,24.45,2023-02-21
31,sz127080,24.88,2023-02-21
32,sz123127,25.29,2023-02-21
33,sz123173,25.46,2023-02-21
34,sz123100,25.87,2023-02-21
35,sh111012,26.0,2023-02-21
36,sz128049,26.07,2023-02-21
37,sz123141,26.23,2023-02-21
38,sz128082,26.58,2023-02-21
39,sz128062,27.16,2023-02-21
40,sz123065,27.39,2023-02-21
41,sz123014,27.43,2023-02-21
42,sz123106,27.47,2023-02-21
43,sz123155,27.54,2023-02-21
44,sh111005,27.61,2023-02-21
45,sz128072,27.65,2023-02-21
46,sz123166,28.12,2023-02-21
47,sh113570,28.38,2023-02-21
48,sz127054,28.65,2023-02-21
49,sh113649,28.92,2023-02-21
50,sh118021,28.98,2023-02-21
1,sh113595,14.04,2023-02-22
2,sz123015,14.12,2023-02-22
